[2026-04-01T21:13:01.915Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-window.js?v=3afa04c6 → 200 (1ms, 52021B)
[2026-04-01T21:13:01.916Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-ui.js?v=3afa04c6 → 200 (?ms, 28018B)
[2026-04-01T21:13:01.916Z] GET http://localhost:4322/node_modules/html-escaper/esm/index.js?v=3afa04c6 → 200 (?ms, 12896B)
[2026-04-01T21:13:01.928Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/badge.js?v=3afa04c6 → 200 (?ms, 16480B)
[2026-04-01T21:13:01.928Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/button.js?v=3afa04c6 → 200 (?ms, 25195B)
[2026-04-01T21:13:01.949Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/card.js?v=3afa04c6 → 200 (?ms, 19839B)
[2026-04-01T21:13:01.949Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/highlight.js?v=3afa04c6 → 200 (?ms, 21660B)
[2026-04-01T21:13:01.949Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icon.js?v=3afa04c6 → 200 (2ms, 5667B)
[2026-04-01T21:13:01.951Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/radio-checkbox.js?v=3afa04c6 → 200 (?ms, 16332B)
[2026-04-01T21:13:01.951Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/select.js?v=3afa04c6 → 200 (?ms, 18147B)
[2026-04-01T21:13:01.953Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/toggle.js?v=3afa04c6 → 200 (?ms, 19016B)
[2026-04-01T21:13:01.953Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/tooltip.js?v=3afa04c6 → 200 (?ms, 23080B)
[2026-04-01T21:13:01.964Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/a11y.js?v=3afa04c6 → 200 (?ms, 122184B)
[2026-04-01T21:13:01.964Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/perf.js?v=3afa04c6 → 200 (?ms, 23587B)
[2026-04-01T21:13:01.965Z] GET http://localhost:4322/node_modules/.vite/deps/astro___aria-query.js?v=04de21c0 → 200 (2ms, 205280B)
[2026-04-01T21:13:01.967Z] GET http://localhost:4322/node_modules/.vite/deps/astro___axobject-query.js?v=04de21c0 → 200 (1ms, 112534B)
[2026-04-01T21:13:01.969Z] GET http://localhost:4322/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=3afa04c6 → 200 (?ms, 7184B)
[2026-04-01T21:13:01.969Z] GET http://localhost:4322/src/components/layout/HeaderIsland.tsx → 200 (3ms, 3637B)
[2026-04-01T21:13:01.969Z] GET http://localhost:4322/node_modules/.vite/deps/@astrojs_react_client__js.js?v=04de21c0 → 200 (1ms, 5073B)
[2026-04-01T21:13:01.970Z] GET http://localhost:4322/src/components/layout/Navigation.tsx → 200 (2ms, 23797B)
[2026-04-01T21:13:01.971Z] GET http://localhost:4322/node_modules/.vite/deps/chunk-UOL6SM4K.js?v=3afa04c6 → 200 (?ms, 928328B)
[2026-04-01T21:13:01.971Z] GET http://localhost:4322/node_modules/.vite/deps/chunk-5ULDFCBR.js?v=3afa04c6 → 200 (?ms, 77791B)
[2026-04-01T21:13:01.980Z] GET http://localhost:4322/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=04de21c0 → 200 (?ms, 35991B)
[2026-04-01T21:13:01.980Z] GET http://localhost:4322/node_modules/.vite/deps/react.js?v=04de21c0 → 200 (1ms, 1024B)
[2026-04-01T21:13:01.981Z] GET http://localhost:4322/src/components/common/ThemeProvider.tsx → 200 (16ms, 6214B)
[2026-04-01T21:13:01.981Z] GET http://localhost:4322/src/components/layout/Header.tsx → 200 (17ms, 8902B)
[2026-04-01T21:13:01.982Z] GET http://localhost:4322/src/components/common/NavLink.tsx → 200 (16ms, 4507B)
[2026-04-01T21:13:01.982Z] GET http://localhost:4322/src/assets/images/wrenchbolt.svg?import → 200 (17ms, 1052B)
[2026-04-01T21:13:01.982Z] GET http://localhost:4322/src/assets/images/back-arrow.svg?import → 200 (16ms, 1064B)
[2026-04-01T21:13:01.982Z] GET http://localhost:4322/src/components/layout/Container.tsx → 200 (17ms, 3380B)
[2026-04-01T21:13:01.982Z] GET http://localhost:4322/src/components/common/Button.tsx → 200 (17ms, 4381B)
[2026-04-01T21:13:02.006Z] GET http://localhost:4322/src/components/common/NeuroNoiseBackground.tsx → 200 (1ms, 38380B)
[2026-04-01T21:13:02.006Z] GET http://localhost:4322/src/components/common/Logo.tsx → 200 (2ms, 9543B)
[2026-04-01T21:13:02.006Z] GET http://localhost:4322/src/assets/images/background-pink.png?import → 200 (2ms, 1095B)
[2026-04-01T21:13:02.006Z] GET http://localhost:4322/src/components/common/StarField.tsx → 200 (2ms, 20412B)
[2026-04-01T21:13:02.008Z] GET http://localhost:4322/src/assets/images/stacks-logo.png?import → 200 (?ms, 1083B)
[2026-04-01T21:13:02.008Z] GET http://localhost:4322/src/assets/images/mobile-logo-pink.svg?import → 200 (?ms, 1104B)
[2026-04-01T21:13:02.009Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/background-pink.png?origWidth=1684&origHeight=460&origFormat=png → 304 (?ms, ?B)
[2026-04-01T21:13:02.009Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/light-curriculum.png?origWidth=3407&origHeight=3407&origFormat=png → 200 (9ms, ?B)
[2026-04-01T21:13:02.618Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/curriculum-page-1.png?origWidth=570&origHeight=427&origFormat=png → 200 (?ms, 460607B)
[2026-04-01T21:13:02.618Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/wiring-curriculum.png?origWidth=920&origHeight=920&origFormat=png → 200 (?ms, 1253307B)
[2026-04-01T21:13:31.706Z] GET http://localhost:4322/curriculum/ → 200 (32ms, 60393B)
[2026-04-01T21:13:31.744Z] GET http://localhost:4322/fonts/inter-latin-100-normal.woff2 → 304 (10ms, ?B)
[2026-04-01T21:13:31.744Z] GET http://localhost:4322/@vite/client → 200 (34ms, 297591B)
[2026-04-01T21:13:31.744Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/node_modules/astro/dist/runtime/client/dev-toolbar/entrypoint.js?v=3afa04c6 → 200 (?ms, 52465B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/styles/fonts.css → 200 (29ms, 2594B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/styles/global.css → 200 (31ms, 9687B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/layout/Header.module.css → 200 (31ms, 1203B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/common/Logo.module.css → 200 (16ms, 1529B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/common/StarField.module.css → 200 (29ms, 636B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/layout/Navigation.module.css → 200 (33ms, 5743B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/common/NavLink.module.css → 200 (33ms, 1895B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/layout/Container.module.css → 200 (38ms, 788B)
[2026-04-01T21:13:31.745Z] GET http://localhost:4322/src/components/common/Button.module.css → 200 (39ms, 2147B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/sections/ContactSection.module.css → 200 (39ms, 5708B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/common/Modal.module.css → 200 (39ms, 2349B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/common/SelectInput.module.css → 200 (42ms, 2178B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/layout/Footer.module.css → 200 (42ms, 840B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/layout/SectionHeader.module.css → 200 (39ms, 959B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/blocks/panels/ImagePanel.module.css → 200 (44ms, 1604B)
[2026-04-01T21:13:31.746Z] GET http://localhost:4322/src/components/blocks/panels/AccordionPanel.module.css → 200 (45ms, 2646B)
[2026-04-01T21:13:31.747Z] GET http://localhost:4322/src/components/common/PlusSymbol.module.css → 200 (46ms, 1834B)
[2026-04-01T21:13:31.747Z] GET http://localhost:4322/src/components/blocks/block/Block.module.css → 200 (42ms, 1902B)
[2026-04-01T21:13:31.747Z] GET http://localhost:4322/src/components/common/Buffer.module.css → 200 (42ms, 711B)
[2026-04-01T21:13:31.748Z] GET http://localhost:4322/@id/__x00__astro:toolbar:internal → 200 (46ms, 8955B)
[2026-04-01T21:13:31.748Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/helpers.js?v=3afa04c6 → 200 (?ms, 14267B)
[2026-04-01T21:13:31.748Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/settings.js?v=3afa04c6 → 200 (?ms, 7936B)
[2026-04-01T21:13:31.748Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/window.js?v=3afa04c6 → 200 (1ms, 19284B)
[2026-04-01T21:13:31.751Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/stacks-logo.png?origWidth=3864&origHeight=337&origFormat=png → 304 (43ms, ?B)
[2026-04-01T21:13:31.751Z] GET http://localhost:4322/@id/astro:scripts/before-hydration.js → 200 (42ms, 988B)
[2026-04-01T21:13:31.751Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/back-arrow.svg?origWidth=20&origHeight=18&origFormat=svg → 304 (44ms, ?B)
[2026-04-01T21:13:31.754Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/light-curriculum.png?origWidth=3407&origHeight=3407&origFormat=png → 200 (56ms, ?B)
[2026-04-01T21:13:31.759Z] GET http://localhost:4322/fonts/inter-latin-700-normal.woff2 → 304 (?ms, ?B)
[2026-04-01T21:13:31.759Z] GET http://localhost:4322/fonts/inter-latin-600-normal.woff2 → 304 (11ms, ?B)
[2026-04-01T21:13:31.759Z] GET http://localhost:4322/fonts/MontaguSlab_120pt-Bold.ttf → 304 (13ms, ?B)
[2026-04-01T21:13:31.759Z] GET http://localhost:4322/fonts/inter-latin-400-normal.woff2 → 304 (13ms, ?B)
[2026-04-01T21:13:31.759Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/wrenchbolt.svg?origWidth=41&origHeight=40&origFormat=svg → 304 (35ms, ?B)
[2026-04-01T21:13:31.770Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/curriculum-page-1.png?origWidth=570&origHeight=427&origFormat=png → 200 (26ms, 460607B)
[2026-04-01T21:13:31.770Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/wiring-curriculum.png?origWidth=920&origHeight=920&origFormat=png → 200 (40ms, 1253307B)
[2026-04-01T21:13:31.770Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/contact-image.png?origWidth=620&origHeight=270&origFormat=png → 304 (29ms, ?B)
[2026-04-01T21:13:31.770Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/location-icon.svg?origWidth=20&origHeight=21&origFormat=svg → 304 (40ms, ?B)
[2026-04-01T21:13:31.770Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/phone-icon.svg?origWidth=20&origHeight=21&origFormat=svg → 304 (40ms, ?B)
[2026-04-01T21:13:31.785Z] GET http://localhost:4322/node_modules/vite/dist/client/env.mjs → 200 (13ms, 4586B)
[2026-04-01T21:13:31.793Z] GET http://localhost:4322/@react-refresh → 200 (20ms, 113132B)
[2026-04-01T21:13:31.801Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/astro.js?v=3afa04c6 → 200 (4ms, 109029B)
[2026-04-01T21:13:31.805Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/index.js?v=3afa04c6 → 200 (?ms, 37694B)
[2026-04-01T21:13:31.807Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/xray.js?v=3afa04c6 → 200 (?ms, 30990B)
[2026-04-01T21:13:31.807Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/settings.js?v=3afa04c6 → 200 (?ms, 35003B)
[2026-04-01T21:13:31.809Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/toolbar.js?v=3afa04c6 → 200 (?ms, 86326B)
[2026-04-01T21:13:31.809Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/index.js?v=3afa04c6 → 200 (?ms, 6537B)
[2026-04-01T21:13:31.813Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icons.js?v=3afa04c6 → 200 (?ms, 277585B)
[2026-04-01T21:13:31.814Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/icons.js?v=3afa04c6 → 200 (2ms, 5650B)
[2026-04-01T21:13:31.816Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/window.js?v=3afa04c6 → 200 (?ms, 7595B)
[2026-04-01T21:13:31.816Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/utils/highlight.js?v=3afa04c6 → 200 (?ms, 11750B)
[2026-04-01T21:13:31.817Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/annotations.js?v=3afa04c6 → 200 (?ms, 3862B)
[2026-04-01T21:13:31.817Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/index.js?v=3afa04c6 → 200 (?ms, 7035B)
[2026-04-01T21:13:31.818Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-item.js?v=3afa04c6 → 200 (1ms, 16740B)
[2026-04-01T21:13:31.819Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-list-window.js?v=3afa04c6 → 200 (?ms, 52021B)
[2026-04-01T21:13:31.819Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/ui/audit-ui.js?v=3afa04c6 → 200 (8ms, 28018B)
[2026-04-01T21:13:31.827Z] GET http://localhost:4322/node_modules/html-escaper/esm/index.js?v=3afa04c6 → 200 (?ms, 12896B)
[2026-04-01T21:13:31.829Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/badge.js?v=3afa04c6 → 200 (?ms, 16480B)
[2026-04-01T21:13:31.829Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/button.js?v=3afa04c6 → 200 (?ms, 25195B)
[2026-04-01T21:13:31.830Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/card.js?v=3afa04c6 → 200 (1ms, 19839B)
[2026-04-01T21:13:31.832Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/highlight.js?v=3afa04c6 → 200 (?ms, 21660B)
[2026-04-01T21:13:31.832Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/icon.js?v=3afa04c6 → 200 (?ms, 5667B)
[2026-04-01T21:13:31.833Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/radio-checkbox.js?v=3afa04c6 → 200 (?ms, 16332B)
[2026-04-01T21:13:31.833Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/select.js?v=3afa04c6 → 200 (?ms, 18147B)
[2026-04-01T21:13:31.833Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/toggle.js?v=3afa04c6 → 200 (1ms, 19016B)
[2026-04-01T21:13:31.834Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/tooltip.js?v=3afa04c6 → 200 (?ms, 23080B)
[2026-04-01T21:13:31.839Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/a11y.js?v=3afa04c6 → 200 (1ms, 122184B)
[2026-04-01T21:13:31.841Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/rules/perf.js?v=3afa04c6 → 200 (?ms, 23587B)
[2026-04-01T21:13:31.842Z] GET http://localhost:4322/node_modules/.vite/deps/astro___aria-query.js?v=04de21c0 → 200 (?ms, 205280B)
[2026-04-01T21:13:31.842Z] GET http://localhost:4322/node_modules/.vite/deps/astro___axobject-query.js?v=04de21c0 → 200 (?ms, 112534B)
[2026-04-01T21:13:31.843Z] GET http://localhost:4322/src/components/layout/HeaderIsland.tsx → 200 (8ms, 3637B)
[2026-04-01T21:13:31.843Z] GET http://localhost:4322/node_modules/.vite/deps/@astrojs_react_client__js.js?v=04de21c0 → 200 (?ms, 5073B)
[2026-04-01T21:13:31.843Z] GET http://localhost:4322/src/components/layout/Navigation.tsx → 200 (8ms, 23797B)
[2026-04-01T21:13:31.843Z] GET http://localhost:4322/src/components/blocks/panels/AccordionPanel.tsx → 200 (351ms, 11077B)
[2026-04-01T21:13:31.843Z] GET http://localhost:4322/node_modules/.vite/deps/chunk-5WRI5ZAA.js?v=3afa04c6 → 200 (?ms, 7184B)
[2026-04-01T21:13:31.844Z] GET http://localhost:4322/node_modules/.vite/deps/chunk-UOL6SM4K.js?v=3afa04c6 → 200 (?ms, 928328B)
[2026-04-01T21:13:31.844Z] GET http://localhost:4322/node_modules/.vite/deps/chunk-5ULDFCBR.js?v=3afa04c6 → 200 (?ms, 77791B)
[2026-04-01T21:13:31.853Z] GET http://localhost:4322/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=04de21c0 → 200 (?ms, 35991B)
[2026-04-01T21:13:31.853Z] GET http://localhost:4322/node_modules/.vite/deps/react.js?v=04de21c0 → 200 (?ms, 1024B)
[2026-04-01T21:13:31.994Z] GET http://localhost:4322/src/components/common/ThemeProvider.tsx → 200 (182ms, 6214B)
[2026-04-01T21:13:32.015Z] GET http://localhost:4322/src/components/layout/Header.tsx → 200 (162ms, 8902B)
[2026-04-01T21:13:32.015Z] GET http://localhost:4322/src/components/common/NavLink.tsx → 200 (162ms, 4507B)
[2026-04-01T21:13:32.015Z] GET http://localhost:4322/src/assets/images/wrenchbolt.svg?import → 200 (163ms, 1052B)
[2026-04-01T21:13:32.015Z] GET http://localhost:4322/src/assets/images/back-arrow.svg?import → 200 (163ms, 1064B)
[2026-04-01T21:13:32.015Z] GET http://localhost:4322/src/components/layout/Container.tsx → 200 (163ms, 3380B)
[2026-04-01T21:13:32.092Z] GET http://localhost:4322/src/components/common/Button.tsx → 200 (91ms, 4381B)
[2026-04-01T21:13:32.092Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/light-curriculum.png?origWidth=3407&origHeight=3407&origFormat=png → 200 (245ms, ?B)
[2026-04-01T21:13:32.198Z] GET http://localhost:4322/src/components/common/NeuroNoiseBackground.tsx → 200 (36ms, 38380B)
[2026-04-01T21:13:32.198Z] GET http://localhost:4322/src/components/common/Logo.tsx → 200 (36ms, 9543B)
[2026-04-01T21:13:32.198Z] GET http://localhost:4322/src/assets/images/background-pink.png?import → 200 (120ms, 1095B)
[2026-04-01T21:13:32.199Z] GET http://localhost:4322/src/components/common/StarField.tsx → 200 (120ms, 20412B)
[2026-04-01T21:13:32.200Z] GET http://localhost:4322/src/components/common/PlusSymbol.tsx → 200 (133ms, 6730B)
[2026-04-01T21:13:32.235Z] GET http://localhost:4322/src/assets/images/stacks-logo.png?import → 200 (84ms, 1083B)
[2026-04-01T21:13:32.235Z] GET http://localhost:4322/src/assets/images/mobile-logo-pink.svg?import → 200 (99ms, 1104B)
[2026-04-01T21:13:32.334Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/background-pink.png?origWidth=1684&origHeight=460&origFormat=png → 304 (2ms, ?B)
[2026-04-01T21:13:32.857Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/curriculum-page-1.png?origWidth=570&origHeight=427&origFormat=png → 200 (1ms, 460607B)
[2026-04-01T21:13:32.858Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/wiring-curriculum.png?origWidth=920&origHeight=920&origFormat=png → 200 (?ms, 1253307B)
[2026-04-01T21:13:35.311Z] GET http://localhost:4322/curriculum/ → 200 (25ms, 62751B)
[2026-04-01T21:13:35.342Z] GET http://localhost:4322/fonts/inter-latin-100-normal.woff2 → 304 (7ms, ?B)
[2026-04-01T21:13:35.342Z] GET http://localhost:4322/@vite/client → 304 (10ms, ?B)
[2026-04-01T21:13:35.342Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/node_modules/astro/dist/runtime/client/dev-toolbar/entrypoint.js?v=3afa04c6 → 200 (?ms, 52465B)
[2026-04-01T21:13:35.342Z] GET http://localhost:4322/src/styles/fonts.css → 304 (10ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/styles/global.css → 304 (10ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/layout/Header.module.css → 304 (10ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/common/Logo.module.css → 304 (10ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/common/StarField.module.css → 304 (10ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/layout/Navigation.module.css → 304 (11ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/common/NavLink.module.css → 304 (11ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/layout/Container.module.css → 304 (11ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/common/Button.module.css → 304 (17ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/sections/ContactSection.module.css → 304 (19ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/common/Modal.module.css → 304 (18ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/common/SelectInput.module.css → 304 (18ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/layout/Footer.module.css → 304 (18ms, ?B)
[2026-04-01T21:13:35.343Z] GET http://localhost:4322/src/components/layout/SectionHeader.module.css → 304 (18ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/src/components/blocks/panels/ImagePanel.module.css → 304 (25ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/src/components/blocks/panels/AccordionPanel.module.css → 304 (25ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/src/components/common/PlusSymbol.module.css → 304 (25ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/src/components/blocks/block/Block.module.css → 304 (25ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/src/components/common/Buffer.module.css → 304 (32ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/@id/__x00__astro:toolbar:internal → 304 (32ms, ?B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/helpers.js?v=3afa04c6 → 200 (?ms, 14267B)
[2026-04-01T21:13:35.344Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/settings.js?v=3afa04c6 → 200 (3ms, 7936B)
[2026-04-01T21:13:35.347Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/ui-library/window.js?v=3afa04c6 → 200 (?ms, 19284B)
[2026-04-01T21:13:35.348Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/stacks-logo.png?origWidth=3864&origHeight=337&origFormat=png → 304 (26ms, ?B)
[2026-04-01T21:13:35.348Z] GET http://localhost:4322/@id/astro:scripts/before-hydration.js → 304 (29ms, ?B)
[2026-04-01T21:13:35.349Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/back-arrow.svg?origWidth=20&origHeight=18&origFormat=svg → 304 (25ms, ?B)
[2026-04-01T21:13:35.351Z] GET http://localhost:4322/fonts/inter-latin-700-normal.woff2 → 304 (6ms, ?B)
[2026-04-01T21:13:35.351Z] GET http://localhost:4322/fonts/inter-latin-600-normal.woff2 → 304 (6ms, ?B)
[2026-04-01T21:13:35.351Z] GET http://localhost:4322/fonts/MontaguSlab_120pt-Bold.ttf → 304 (6ms, ?B)
[2026-04-01T21:13:35.351Z] GET http://localhost:4322/fonts/inter-latin-400-normal.woff2 → 304 (7ms, ?B)
[2026-04-01T21:13:35.352Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/wrenchbolt.svg?origWidth=41&origHeight=40&origFormat=svg → 304 (22ms, ?B)
[2026-04-01T21:13:35.353Z] GET http://localhost:4322/node_modules/vite/dist/client/env.mjs → 304 (24ms, ?B)
[2026-04-01T21:13:35.355Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/light-curriculum.png?origWidth=3407&origHeight=3407&origFormat=png → 200 (25ms, ?B)
[2026-04-01T21:13:35.356Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/curriculum-page-1.png?origWidth=570&origHeight=427&origFormat=png → 200 (22ms, ?B)
[2026-04-01T21:13:35.356Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/wiring-curriculum.png?origWidth=920&origHeight=920&origFormat=png → 200 (23ms, ?B)
[2026-04-01T21:13:35.357Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/contact-image.png?origWidth=620&origHeight=270&origFormat=png → 304 (20ms, ?B)
[2026-04-01T21:13:35.357Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/location-icon.svg?origWidth=20&origHeight=21&origFormat=svg → 304 (21ms, ?B)
[2026-04-01T21:13:35.357Z] GET http://localhost:4322/@fs/Users/jonathanspooner/Projects/website/src/assets/images/phone-icon.svg?origWidth=20&origHeight=21&origFormat=svg → 304 (23ms, ?B)
[2026-04-01T21:13:35.379Z] GET http://localhost:4322/@react-refresh → 304 (9ms, ?B)
[2026-04-01T21:13:35.381Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/astro.js?v=3afa04c6 → 200 (?ms, ?B)
[2026-04-01T21:13:35.381Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/audit/index.js?v=3afa04c6 → 200 (1ms, ?B)
[2026-04-01T21:13:35.382Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/xray.js?v=3afa04c6 → 200 (?ms, ?B)
[2026-04-01T21:13:35.382Z] GET http://localhost:4322/node_modules/astro/dist/runtime/client/dev-toolbar/apps/settings.js?v=3afa04c6 → 200 (5ms, ?B)
